name,gender,ratio,females,males,total
Sacramento,M,100,0,66,66
Shamona,F,100,220,0,220
Aeriona,F,100,46,0,46
Nathalee,F,100,152,0,152
Brittant,F,100,20,0,20
Ajayden,M,100,0,10,10
Cion,M,100,0,27,27
Jeane,F,100,1225,0,1225
Vaneta,F,100,40,0,40
Vauna,F,100,5,0,5
Ashish,M,100,0,871,871
Khadesha,F,100,25,0,25
Davyion,M,100,0,18,18
Jimma,F,100,70,0,70
Maddi,F,100,375,0,375
Marreo,M,100,0,29,29
Eddward,M,100,0,13,13
Gersain,M,100,0,6,6
Sharlize,F,100,94,0,94
Nateal,F,100,5,0,5
Deneane,F,100,104,0,104
Necie,F,100,7,0,7
Lyela,F,100,11,0,11
Morayo,F,100,64,0,64
Camily,F,100,37,0,37
Allexandria,F,100,5,0,5
Nishaan,M,100,0,37,37
Jorome,M,100,0,5,5
Starlah,F,100,5,0,5
Terrain,M,100,0,5,5
Ahmet,M,100,0,451,451
Dovonte,M,100,0,12,12
Keyunta,M,67,5,10,15
Roba,F,100,6,0,6
Matthieu,M,100,0,847,847
Sontee,F,100,70,0,70
Katlen,F,100,75,0,75
Halsten,M,100,0,13,13
Derrisha,F,100,64,0,64
Cossandra,F,100,20,0,20
Magarita,F,100,15,0,15
Rudd,M,100,0,5,5
Amilyn,F,100,20,0,20
Henrri,M,100,0,10,10
Kayisha,F,100,6,0,6
Clestine,F,100,21,0,21
Sadiemae,F,100,21,0,21
Suki,F,100,290,0,290
Jakayia,F,100,6,0,6
Delayne,F,92,509,45,554
Deeksha,F,100,221,0,221
Buck,M,100,0,2925,2925
Ladashia,F,100,79,0,79
Jermall,M,100,0,70,70
Jaymya,F,100,5,0,5
Alyannah,F,100,67,0,67
Nakel,F,100,5,0,5
Cardia,F,100,13,0,13
Naomie,F,100,1216,0,1216
Sukhman,M,58,52,71,123
Areej,F,100,331,0,331
Ronald,M,100,2549,626014,628563
Yashira,F,100,476,0,476
Katheine,F,100,47,0,47
Sauannah,F,100,5,0,5
Shaima,F,100,168,0,168
Sira,F,100,143,0,143
Camerin,M,69,236,532,768
Osby,M,100,0,19,19
Azelie,F,100,20,0,20
Jarexy,F,100,11,0,11
Marylyn,F,100,1109,0,1109
Dakoda,M,81,628,2611,3239
Sheary,F,100,5,0,5
Nikina,F,100,20,0,20
Marnae,F,100,154,0,154
Hrithika,F,100,10,0,10
Curtis,M,99,1181,184089,185270
Neisha,F,100,1030,0,1030
Holyn,F,100,19,0,19
Reyonna,F,100,99,0,99
Yolonda,F,100,3707,0,3707
Henslee,F,100,45,0,45
Emele,F,100,6,0,6
Dollena,F,100,5,0,5
Tamkia,F,100,130,0,130
Jorien,M,100,0,7,7
Bohen,M,100,0,5,5
Patzy,F,100,40,0,40
Keashia,F,100,82,0,82
Kalief,M,100,0,182,182
Caylum,M,100,0,28,28
Farren,F,69,572,259,831
Diondray,M,100,0,6,6
Michalle,F,100,294,0,294
Reinald,M,100,0,5,5
Remee,F,100,25,0,25
Foye,M,100,0,9,9
Betzabel,F,100,37,0,37
Elice,F,100,186,0,186
Jacorie,M,100,0,141,141
Haochen,M,100,0,5,5
Tonda,F,100,2254,0,2254
Annalee,F,100,4217,0,4217
Audia,F,100,49,0,49
Kipp,M,100,5,2023,2028
Verdene,F,100,6,0,6
Vardhan,M,100,0,8,8
Kymberlyn,F,100,97,0,97
Emmee,F,100,33,0,33
Abla,F,100,11,0,11
Sathwik,M,100,0,5,5
Khanh,M,57,293,392,685
Yafet,M,100,0,253,253
Darinda,F,100,205,0,205
Jonnathon,M,100,0,52,52
Adal,M,100,0,311,311
Neils,M,100,0,32,32
Lysander,M,100,0,397,397
Cotenia,F,100,6,0,6
Samijah,F,100,15,0,15
Daishawn,M,100,0,495,495
Nolie,F,100,11,0,11
Shavae,F,100,10,0,10
Keenya,F,100,280,0,280
Anneliese,F,100,4316,0,4316
Viraj,M,100,0,625,625
Kartier,M,95,5,86,91
Isela,F,100,4813,0,4813
Tanasha,F,100,606,0,606
Tolga,M,100,0,33,33
Finley,F,60,7416,4909,12325
Eliyohu,M,100,0,90,90
Jamell,M,96,75,1955,2030
Jordanna,F,100,753,0,753
Dareld,M,100,0,16,16
Diezel,M,100,0,204,204
Herod,M,100,0,5,5
Tinka,F,100,10,0,10
Vyctorya,F,100,5,0,5
Giles,M,100,0,1928,1928
Bertrum,M,100,0,85,85
Adwin,M,100,0,45,45
Harlow,F,88,2992,402,3394
Punit,M,100,0,22,22
Blease,M,100,0,21,21
Peony,F,100,31,0,31
Breianne,F,100,11,0,11
Emmalee,F,100,7106,0,7106
Dashun,M,100,0,477,477
Rainie,F,100,510,0,510
Lashuna,F,100,139,0,139
Hyram,M,100,0,10,10
Jerita,F,100,89,0,89
Cadel,M,100,0,122,122
Ginneh,F,100,6,0,6
Maslah,M,100,0,12,12
Praylee,F,100,5,0,5
Denease,F,100,42,0,42
Marcena,F,100,93,0,93
Isel,F,100,253,0,253
Dmitrius,M,100,0,34,34
Orman,M,100,0,141,141
Duante,M,100,0,135,135
Qynn,F,100,5,0,5
Elinore,F,100,233,0,233
Romal,M,100,0,10,10
Zarayah,F,100,71,0,71
Aliziah,F,100,5,0,5
Jalita,F,100,15,0,15
Zaion,M,100,0,53,53
Unknown,M,51,7604,7759,15363
Gelena,F,100,95,0,95
Ariiana,F,100,5,0,5
Georganna,F,100,793,0,793
Nam,M,100,0,1232,1232
Zamaurion,M,100,0,8,8
Bek,M,100,0,5,5
Annaruth,F,100,5,0,5
Ryotaro,M,100,0,37,37
Trenette,F,100,15,0,15
Joua,F,100,65,0,65
Diedrick,M,100,0,10,10
Heywood,M,100,0,63,63
Trampis,M,100,0,29,29
Opeyemi,F,61,30,19,49
Olina,F,100,140,0,140
Lovena,F,100,117,0,117
Menno,M,100,0,695,695
Nyasiah,F,100,159,0,159
Raheam,M,100,0,16,16
Tanner,M,98,1981,85941,87922
Solenn,F,100,5,0,5
Laderrian,M,100,0,5,5
Aydriana,F,100,31,0,31
Lajeanna,F,100,21,0,21
Margare,F,100,6,0,6
Thyron,M,100,0,5,5
Lamere,M,100,0,59,59
Katina,F,100,11051,34,11085
Shayni,F,100,10,0,10
Shauntel,F,99,908,10,918
Scott,M,100,2566,750638,753204
Monetta,F,100,99,0,99
Dawanda,F,100,249,0,249
Adones,M,100,0,5,5
Stu,M,100,0,55,55
Ellyssa,F,100,280,0,280
Rayshaud,M,100,0,21,21
Lachisa,F,100,5,0,5
Chiquita,F,100,5949,6,5955
Yailynn,F,100,12,0,12
Kirtland,M,100,0,7,7
Raniya,F,100,1139,0,1139
Dectrick,M,100,0,7,7
Jadesola,F,100,52,0,52
Sussie,F,100,48,0,48
Lundon,F,70,228,97,325
Ester,F,98,6581,135,6716
Soffia,F,100,86,0,86
Tineka,F,100,255,0,255
Kimanh,F,100,56,0,56
Jaydi,F,100,101,0,101
Joie,F,91,2039,208,2247
Rosicela,F,100,24,0,24
Naderge,F,100,10,0,10
Taraus,M,100,0,17,17
Mell,M,63,43,74,117
Markiel,M,100,0,28,28
Fantaisa,F,100,5,0,5
Sharlon,F,100,63,0,63
Arther,M,100,0,776,776
Kaimere,M,100,0,5,5
Nikka,F,100,392,0,392
Mariapaula,F,100,86,0,86
Aslyn,F,100,294,0,294
Alieu,M,100,0,136,136
Marli,F,100,1742,0,1742
Kerrilynn,F,100,80,0,80
Kiaundra,F,100,35,0,35
Regino,M,100,0,640,640
Joeanna,F,100,317,0,317
Alik,M,98,5,272,277
Davahn,M,100,0,5,5
Jaxxen,M,100,0,63,63
Ryliee,F,100,56,0,56
Pebbles,F,100,874,0,874
Bain,M,100,0,196,196
Gennaro,M,100,0,1238,1238
Otho,M,100,0,401,401
Rin,F,100,98,0,98
Elsworth,M,100,0,85,85
Gareld,M,100,0,40,40
Celynn,F,100,7,0,7
Christophe,M,100,0,4361,4361
Johnlee,M,100,0,40,40
Ceilidh,F,100,107,0,107
Marnie,F,100,5404,0,5404
Marke,M,97,5,159,164
Seleen,F,100,68,0,68
Taylie,F,100,226,0,226
Cindia,F,100,407,0,407
Betanya,F,100,17,0,17
Talysha,F,100,25,0,25
Dayle,F,74,1516,537,2053
Vanisa,F,100,12,0,12
Daemen,M,100,0,12,12
Noberto,M,100,0,36,36
Dysean,M,100,0,5,5
Aisa,F,99,474,5,479
Lorrieann,F,100,27,0,27
Nicolena,F,100,93,0,93
Monolito,M,100,0,37,37
Larizza,F,100,5,0,5
Arturo,M,100,203,45954,46157
Armanda,F,100,822,0,822
Betzayra,F,100,32,0,32
Timone,M,100,0,5,5
Ellanora,F,100,95,0,95
Anan,M,92,5,57,62
Lanya,F,100,753,0,753
Raneem,F,100,489,0,489
Giorgios,M,100,0,7,7
Renauldo,M,100,0,5,5
Liyanah,F,100,5,0,5
Currin,M,100,0,5,5
Carrick,M,100,0,425,425
Eliani,F,100,138,0,138
Joclynn,F,100,128,0,128
Maeta,F,100,5,0,5
Cathrina,F,100,50,0,50
Shamell,M,66,65,128,193
Ysabella,F,100,1376,0,1376
Leandrae,M,100,0,5,5
Isai,M,99,27,5282,5309
Shevy,F,94,170,10,180
Tonasia,F,100,29,0,29
Lashel,F,100,22,0,22
Rahma,F,100,676,0,676
Paislyn,F,100,24,0,24
Jet,M,97,48,1710,1758
Olliver,M,100,0,123,123
Hillip,M,100,0,10,10
Rynlee,F,100,14,0,14
Ravyn,F,99,1880,14,1894
Atahan,M,100,0,10,10
Takeyia,F,100,35,0,35
Shaienne,F,100,5,0,5
Rai,M,68,72,153,225
Keriyah,F,100,7,0,7
Master,M,100,0,294,294
Lanicia,F,100,26,0,26
Xiyah,F,100,5,0,5
Kiersa,F,100,5,0,5
Vaidehi,F,100,146,0,146
Shakayla,F,100,1668,0,1668
Jamisyn,F,96,137,5,142
Rosheen,M,100,0,6,6
Alula,M,100,0,11,11
Florecita,F,100,14,0,14
Reymundo,M,100,0,3094,3094
Cordez,M,100,0,15,15
Armenda,F,100,22,0,22
Kamylle,F,100,67,0,67
Shiloah,F,100,10,0,10
Kennyatta,F,67,10,5,15
Quynton,M,100,0,5,5
Ryneisha,F,100,20,0,20
Almarie,F,100,67,0,67
Quanasia,F,100,184,0,184
Ailia,F,100,45,0,45
Ifeanyi,M,100,0,94,94
Shenetra,F,100,30,0,30
Adriam,M,100,0,5,5
Prosperity,F,100,64,0,64
Aabriella,F,100,10,0,10
Glennisha,F,100,41,0,41
Taba,F,100,5,0,5
Ameera,F,100,1720,0,1720
Barnabas,M,100,0,391,391
Leonice,F,100,5,0,5
Artemis,F,85,609,108,717
Adhara,F,100,14,0,14
Demajae,M,100,0,6,6
Marfil,F,100,17,0,17
Nasr,M,100,0,24,24
Brydon,M,100,0,421,421
Novalee,F,100,1019,0,1019
Wolf,M,100,0,721,721
Annesophie,F,100,40,0,40
Lamarc,M,100,0,13,13
Jerud,M,100,0,16,16
Montrece,F,100,6,0,6
Kashief,M,100,0,29,29
Nayelli,F,100,1058,0,1058
Bow,M,96,5,111,116
Leeshawn,M,100,0,44,44
Nury,F,100,115,0,115
Tambre,F,100,23,0,23
Shantonia,F,100,7,0,7
Eldra,M,100,0,47,47
Akashdeep,M,100,0,65,65
Danayja,F,100,34,0,34
Rosemond,F,72,21,8,29
Leanie,F,100,17,0,17
Caridee,F,100,22,0,22
Pashyn,F,100,5,0,5
Mekhiya,F,100,37,0,37
Samaj,M,93,18,227,245
Shenese,F,100,48,0,48
Shavona,F,100,271,0,271
Jomira,F,100,9,0,9
Shaniqa,F,100,25,0,25
Lynsea,F,100,6,0,6
Jaymisha,F,100,6,0,6
Shuji,M,100,0,6,6
Tedarius,M,100,0,34,34
Rommie,M,100,0,283,283
Maddalena,F,100,549,0,549
Mauricia,F,100,459,0,459
Bourne,M,100,0,6,6
Terryn,F,73,478,179,657
Marcilla,F,100,30,0,30
Coralie,F,100,937,0,937
Yuto,M,100,0,258,258
Meya,F,100,667,0,667
Ahriana,F,100,163,0,163
Samonie,F,100,5,0,5
Emmrie,F,100,21,0,21
Edilson,M,100,0,114,114
Clearence,M,100,0,251,251
Kearstyn,F,100,253,0,253
Jeslynn,F,100,163,0,163
Kamyar,M,100,0,17,17
Naami,F,100,5,0,5
Mida,F,100,22,0,22
Cloudia,F,100,6,0,6
Bryia,F,100,5,0,5
Kaled,M,100,0,192,192
Jadon,M,98,168,8929,9097
Gracielle,F,100,10,0,10
Shanta,F,97,5111,142,5253
Thearsa,F,100,21,0,21
Massey,F,68,32,15,47
Arasely,F,100,244,0,244
Jezebell,F,100,5,0,5
Timmons,M,100,0,7,7
Aurelia,F,100,5538,0,5538
Shereeta,F,100,16,0,16
Roble,M,100,0,10,10
Diana,F,100,285474,1113,286587
Lemisha,F,100,5,0,5
Sharekia,F,100,47,0,47
Micharl,M,100,0,97,97
Raquel,F,99,45171,266,45437
Melvene,F,100,12,0,12
Jaaziah,M,95,6,125,131
Graecie,F,100,6,0,6
Dcarlo,M,100,0,5,5
Johnpeter,M,100,0,30,30
Teashia,F,100,43,0,43
Alyis,M,100,0,25,25
Joselyn,F,100,15360,5,15365
Abdiaziz,M,100,0,107,107
Kyerstin,F,100,5,0,5
Garnet,F,64,966,542,1508
Temi,F,100,10,0,10
Demarque,M,100,0,5,5
Arantxa,F,100,310,0,310
Adaryl,M,100,0,10,10
Adaleyza,F,100,8,0,8
Gloriajean,F,100,25,0,25
Timberland,M,100,0,36,36
Zarrion,M,100,0,10,10
Demeri,F,100,6,0,6
Chantaye,F,100,6,0,6
Eiven,M,100,0,5,5
Rachita,F,100,5,0,5
Camyri,F,100,5,0,5
Emeril,M,80,16,63,79
Ludell,F,100,11,0,11
Tyrielle,F,100,60,0,60
Jonquin,M,100,0,7,7
Harvell,M,100,0,14,14
Lothar,M,100,0,23,23
Karinna,F,100,558,0,558
Hebe,F,100,53,0,53
Jefren,M,100,0,13,13
Vishesh,M,100,0,12,12
Phelix,M,100,0,86,86
Daltan,M,100,0,10,10
Bolanle,F,100,5,0,5
Eloise,F,100,11761,0,11761
Sanya,F,100,1642,0,1642
Tayton,M,98,21,860,881
Noahalexander,M,100,0,6,6
Xzaevion,M,100,0,5,5
Hilary,F,97,23261,759,24020
Dacy,F,100,71,0,71
Shydia,F,100,5,0,5
Marico,M,100,0,388,388
Ehren,M,98,17,1107,1124
Genovia,F,100,11,0,11
Lanaijah,F,100,8,0,8
Premal,M,100,0,10,10
Naiem,M,100,0,37,37
Michellemarie,F,100,6,0,6
Ashane,F,100,5,0,5
Raschad,M,100,0,5,5
Johnaton,M,100,0,243,243
Meike,F,100,20,0,20
Ainsley,F,97,12330,331,12661
Micca,F,100,74,0,74
Jyzelle,F,100,49,0,49
Raynard,M,100,0,2692,2692
Bettyjean,F,100,102,0,102
Torra,F,100,65,0,65
Toufic,M,100,0,7,7
Marelle,F,100,5,0,5
Georgean,F,100,86,0,86
Eleora,F,100,235,0,235
Kaylum,M,100,0,74,74
Nalanie,F,100,178,0,178
Quamari,M,100,0,43,43
Nashyia,F,100,17,0,17
Chaneyra,F,100,9,0,9
Catrice,F,100,1005,0,1005
Niyathi,F,100,29,0,29
Auriyah,F,100,7,0,7
Mariliz,F,100,17,0,17
Tayvone,M,100,0,5,5
Jese,M,100,0,332,332
Breshae,F,100,67,0,67
Herschel,M,100,0,2854,2854
Encarnacion,M,100,0,300,300
Delesia,F,100,83,0,83
Vernitta,F,100,40,0,40
Annamari,F,100,6,0,6
Tequira,F,100,5,0,5
Jaterrian,M,100,0,10,10
Neicha,F,100,5,0,5
Kaio,M,100,0,225,225
Denilah,F,100,6,0,6
Krystyn,F,100,711,0,711
Shelayne,F,100,5,0,5
Tameco,F,100,16,0,16
Vickye,F,100,164,0,164
Mayah,F,100,1841,0,1841
Kalaia,F,100,10,0,10
Nakiea,F,100,66,0,66
Kirrah,F,100,77,0,77
Deedgra,F,100,12,0,12
Mardy,M,78,60,211,271
Azai,M,100,0,82,82
Sorangel,F,100,34,0,34
Crisanta,F,100,39,0,39
Kennedey,F,100,70,0,70
Jamanda,F,100,46,0,46
Zaide,M,57,90,117,207
Batrice,F,100,6,0,6
Traigh,M,100,0,14,14
Shmar,M,100,0,26,26
Rekia,F,100,62,0,62
Shallan,F,100,54,0,54
Uladimir,M,100,0,6,6
Kambreigh,F,100,12,0,12
Tamauri,M,74,10,29,39
Tashaunti,F,100,5,0,5
Johnni,F,94,184,11,195
Shenika,F,100,1839,0,1839
Shakonda,F,100,32,0,32
Araya,F,100,1832,0,1832
Shekitha,F,100,5,0,5
Rodney,M,100,1017,202972,203989
Timonthy,M,100,0,850,850
Waynesha,F,100,62,0,62
Etheleen,F,100,51,0,51
Marlyn,F,86,3396,559,3955
Bayan,F,85,533,92,625
Octavian,M,100,0,895,895
Devarian,M,100,0,10,10
Lonni,F,95,343,19,362
Jayloni,M,100,0,5,5
Christana,F,100,198,0,198
Burnetta,F,100,233,0,233
Zasha,F,100,172,0,172
Bear,M,100,0,619,619
Roen,M,97,11,336,347
Audriana,F,100,3646,0,3646
Gevalia,F,100,5,0,5
Kaysa,F,100,65,0,65
Gennine,F,100,17,0,17
Zora,F,100,2149,5,2154
Monserath,F,100,130,0,130
Uzay,M,100,0,5,5
Tyronica,F,100,145,0,145
Bailey,F,83,88793,18688,107481
Kipling,M,100,0,288,288
Alicyn,F,100,651,0,651
Oluwayemisi,F,100,5,0,5
Jacionna,F,100,7,0,7
Sherief,M,100,0,11,11
Arpad,M,100,0,17,17
Maquel,F,100,24,0,24
Mariani,F,100,37,0,37
Bennard,M,100,0,5,5
Johnaya,F,100,18,0,18
Godson,M,100,0,38,38
Rivky,F,100,1168,0,1168
Bahaa,M,100,0,15,15
Alica,F,100,1251,0,1251
Alshon,M,100,0,5,5
Trance,M,100,0,36,36
Rayvon,M,97,61,1687,1748
Hamlin,M,100,0,5,5
Arcel,M,100,0,12,12
Arcus,M,100,0,6,6
Markon,M,100,0,21,21
Ezmie,F,100,6,0,6
Thea,F,100,7515,0,7515
Pate,M,100,0,135,135
Justion,M,100,0,10,10
Saee,F,100,7,0,7
Marrius,M,100,0,6,6
Obeth,M,100,0,36,36
Jessicamae,F,100,16,0,16
Dakori,M,100,0,7,7
Ricko,M,100,0,50,50
Brynnen,F,59,10,7,17
Sawda,F,100,11,0,11
Kiawana,F,100,18,0,18
Marietha,F,100,14,0,14
Hershall,M,100,0,17,17
Latroy,M,100,0,810,810
Dequarius,M,100,0,329,329
Kaline,F,100,22,0,22
Arhaam,M,100,0,6,6
Khushbu,F,100,133,0,133
Alanna,F,100,19436,7,19443
Anee,F,100,10,0,10
Bradnon,M,100,0,11,11
Lilia,F,100,9620,5,9625
Ozioma,F,100,32,0,32
Tarajee,F,100,18,0,18
Tuula,F,100,15,0,15
Latris,F,100,6,0,6
Chanique,F,100,74,0,74
Allasia,F,100,5,0,5
Leayla,F,100,6,0,6
Yeiri,F,100,18,0,18
Jetli,M,100,0,47,47
Lindi,F,100,1037,0,1037
Catlynn,F,100,143,0,143
Tobias,M,100,0,14519,14519
Arlenne,F,100,131,0,131
Kassidee,F,100,541,0,541
Karstyn,F,100,66,0,66
Korah,F,100,399,0,399
Havala,F,100,14,0,14
Damontez,M,100,0,55,55
Abhinav,M,100,0,1563,1563
Winford,M,100,0,1318,1318
Kathrine,F,100,11100,0,11100
Toluwalope,F,100,5,0,5
Lyllyan,F,100,5,0,5
Langley,F,82,413,89,502
Amiliya,F,100,38,0,38
Yanaiza,F,100,10,0,10
Jhan,M,97,5,154,159
Lilybelle,F,100,64,0,64
Jaquane,M,100,0,120,120
Dahana,F,100,16,0,16
Haiven,F,85,164,28,192
Tandis,F,100,5,0,5
Ingry,F,100,25,0,25
Rickya,F,100,33,0,33
Tanayjah,F,100,10,0,10
Brandais,F,100,5,0,5
Magda,F,100,2514,0,2514
Prestin,M,100,0,616,616
Maide,F,100,5,0,5
Katherine,F,100,452220,1254,453474
Mariatheresa,F,100,40,0,40
Shamada,F,100,5,0,5
Jasreet,F,100,19,0,19
Elizabel,F,100,15,0,15
Dorether,F,100,5,0,5
Nedal,M,100,0,51,51
Yosif,M,100,0,24,24
Jalah,F,99,533,5,538
Eyoel,M,100,0,113,113
Shadell,F,93,66,5,71
Kenedi,F,100,749,0,749
Sheran,F,100,268,0,268
Arundhati,F,100,5,0,5
Lasanda,F,100,6,0,6
Paislei,F,100,44,0,44
Thelia,F,100,63,0,63
Kashi,F,67,10,5,15
Amarion,M,99,44,2977,3021
Tequilia,F,100,6,0,6
Marquees,M,100,0,10,10
Ryu,M,100,0,874,874
Vasili,M,100,0,125,125
Vonita,F,100,291,0,291
Amond,M,100,0,63,63
Kerven,M,100,0,22,22
Cecillia,F,100,438,0,438
Dauna,F,100,139,0,139
Geriel,M,100,0,5,5
Sammara,F,100,27,0,27
Lorana,F,100,25,0,25
Addlie,F,100,6,0,6
Shelsy,F,100,355,0,355
Brownell,M,100,0,6,6
Xsavior,M,100,0,43,43
Keena,F,94,2109,141,2250
Pattiann,F,100,169,0,169
Aleiah,F,100,390,0,390
Jebediah,M,100,0,517,517
Arslan,M,100,0,171,171
Mort,M,100,0,10,10
Armonta,M,100,0,5,5
Crash,M,100,0,28,28
Srilaasya,F,100,5,0,5
Keiralee,F,100,5,0,5
Tawfik,M,100,0,7,7
Montisha,F,100,16,0,16
Tannette,F,100,23,0,23
Henos,M,100,0,24,24
Kanesia,F,100,27,0,27
Monterius,M,100,0,91,91
Lilleah,F,100,6,0,6
Kashyap,M,100,0,44,44
Manika,F,100,195,0,195
Madisyn,F,100,13098,5,13103
Rijad,M,100,0,10,10
Zavier,M,100,5,4369,4374
Jorgina,F,100,64,0,64
Chala,F,100,139,0,139
Rebecca,F,100,651827,1849,653676
Karlie,F,100,9221,0,9221
Kizze,F,100,5,0,5
Snehal,M,89,6,49,55
Lunabella,F,100,47,0,47
Naithan,M,100,0,190,190
Regenald,M,100,0,45,45
Waverley,F,100,40,0,40
Alviery,M,100,0,13,13
Alinson,F,100,17,0,17
Louis,M,99,885,148631,149516
Alessandro,M,100,0,6805,6805
Shinia,F,100,18,0,18
Ameara,F,100,16,0,16
Jurem,M,100,0,27,27
Ouida,F,100,803,0,803
Lanee,F,100,805,0,805
Ivionna,F,100,41,0,41
Ameeria,F,100,6,0,6
Zvi,M,100,0,551,551
Aidah,F,100,75,0,75
Isaiha,M,100,0,606,606
Hadasah,F,100,82,0,82
Dreama,F,100,2403,0,2403
Jaishawn,M,100,0,167,167
Jaydun,M,100,0,23,23
Raeshawn,M,71,124,300,424
Shamaar,M,100,0,34,34
Shanika,F,100,5585,11,5596
Sakeya,F,100,5,0,5
Leonce,M,100,0,77,77
Decory,M,100,0,44,44
Miriama,F,100,5,0,5
Nureen,F,100,5,0,5
Barkley,M,98,5,225,230
Ortencia,F,100,156,0,156
Sayaka,F,100,206,0,206
Tobyn,M,94,14,227,241
Areyona,F,100,21,0,21
Isha,F,100,3451,0,3451
Amelee,F,100,5,0,5
Jvonn,M,100,0,5,5
Charissa,F,100,4960,0,4960
Baila,F,100,1919,0,1919
Giada,F,100,2917,0,2917
Chi,F,56,576,460,1036
Cieara,F,100,528,0,528
Darreion,M,100,0,11,11
Zyshaun,M,100,0,34,34
Eban,M,100,0,219,219
Siobhan,F,100,6620,0,6620
Pammy,F,100,379,0,379
Lanney,M,100,0,18,18
Malerie,F,100,1120,0,1120
Kava,F,100,10,0,10
Hilarion,M,100,0,5,5
Sagen,F,55,23,19,42
Gerson,M,100,0,2865,2865
Bransyn,M,100,0,163,163
Corrissa,F,100,91,0,91
Lenecia,F,100,5,0,5
Amilleon,F,100,10,0,10
Kingjames,M,100,0,59,59
Taquan,M,100,0,1164,1164
Koden,M,100,0,92,92
Ayaka,F,100,383,0,383
Navi,F,80,263,65,328
Jakhyia,F,100,5,0,5
Debara,F,100,306,0,306
Britini,F,100,276,0,276
Jennaleigh,F,100,11,0,11
Roselene,F,100,20,0,20
Deylin,F,73,35,13,48
Lah,F,100,5,0,5
Triumph,M,100,0,26,26
Rodnisha,F,100,69,0,69
Khyran,M,100,0,47,47
Macailah,F,100,5,0,5
Naydine,F,100,55,0,55
Djene,F,100,5,0,5
Daryana,F,100,105,0,105
Haralabos,M,100,0,5,5
Jatoya,F,100,141,0,141
Viya,F,100,10,0,10
Greycen,M,100,0,24,24
Frumie,F,100,11,0,11
Dashonna,F,100,61,0,61
Klyn,F,100,113,0,113
Debroha,F,100,37,0,37
Daiton,M,100,0,149,149
Reggan,F,100,5,0,5
Rahsan,M,100,0,56,56
Hossain,M,100,0,13,13
Mayfield,M,100,0,19,19
Akura,F,100,11,0,11
Costella,F,100,124,0,124
Catherne,F,100,5,0,5
Yehudis,F,100,1377,0,1377
Rowen,M,73,789,2081,2870
Kitana,F,100,1035,0,1035
Buffy,F,100,3263,6,3269
Vermelle,F,100,18,0,18
Laurali,F,100,84,0,84
Aki,M,55,199,243,442
Dnaja,F,100,22,0,22
Keshon,M,96,48,1107,1155
Wiliam,M,100,0,857,857
Carsin,M,100,0,67,67
Adalai,F,100,66,0,66
Quantae,M,100,0,204,204
Ernesha,F,100,64,0,64
Nihal,M,83,94,444,538
Divyansh,M,100,0,12,12
Makenli,F,100,53,0,53
Zyaira,F,100,240,0,240
Shotaro,M,100,0,23,23
Lamine,M,100,0,179,179
Ikra,F,100,5,0,5
Annika,F,100,15647,0,15647
Jameen,M,100,0,5,5
Jenacia,F,100,6,0,6
Raed,M,100,0,307,307
Jayda,F,100,16562,24,16586
Ryett,M,100,0,28,28
Jessianna,F,100,5,0,5
Curron,M,100,0,5,5
Kyrene,F,100,97,0,97
Lonnetta,F,100,61,0,61
Woo,M,100,0,10,10
Comesha,F,100,5,0,5
Jimin,F,58,42,31,73
Kaajal,F,100,5,0,5
Yordany,M,100,0,18,18
Vindetta,F,100,5,0,5
Areille,F,100,12,0,12
Mujahid,M,100,0,269,269
Taffy,F,100,813,0,813
Delancy,F,69,11,5,16
Roxan,F,100,424,0,424
Jeanine,F,100,19967,11,19978
Tamicka,F,100,420,0,420
Berdine,F,100,52,0,52
Ahmi,M,88,5,38,43
Saybree,F,100,5,0,5
Jahkayla,F,100,30,0,30
Rohil,M,100,0,86,86
Sumerlyn,F,100,10,0,10
Ayana,F,100,9569,5,9574
Baylynn,F,100,88,0,88
Jazire,F,100,7,0,7
Krishil,M,100,0,5,5
Tigran,M,100,0,273,273
Humaira,F,100,123,0,123
Petrick,M,100,0,5,5
Tiemeyer,M,100,0,15,15
Billie,F,85,37295,6453,43748
Reymi,M,100,0,5,5
Angelena,F,100,2638,0,2638
Dashae,F,98,243,5,248
Tiereney,F,100,5,0,5
Jaric,M,100,0,49,49
Shanielle,F,100,59,0,59
Thalita,F,100,16,0,16
Leaisha,F,100,13,0,13
Kasen,M,98,94,4556,4650
Raymonde,F,100,31,0,31
Kci,M,100,0,24,24
Nilsa,F,100,1733,0,1733
Yareliz,F,100,166,0,166
Maclaren,F,75,33,11,44
Savera,F,100,67,0,67
Leathan,M,100,0,15,15
Genavieve,F,100,650,0,650
Tzirel,F,100,343,0,343
Lechia,F,100,34,0,34
Yudelca,F,100,6,0,6
Daren,M,98,194,10257,10451
Dkhari,M,100,0,12,12
Dony,M,100,0,22,22
Carson,M,93,6059,83868,89927
Maximilan,M,100,0,6,6
Ronin,M,98,53,3078,3131
Nita,F,100,7008,0,7008
Maiden,F,100,16,0,16
Raford,M,100,0,39,39
Enedina,F,100,1641,0,1641
Saniaa,F,100,43,0,43
Jahsier,M,100,0,25,25
Elodie,F,100,1320,0,1320
Danzel,M,100,0,557,557
Keala,F,97,724,22,746
Wyman,M,100,0,1357,1357
Suhani,F,100,701,0,701
Silver,F,82,1033,232,1265
Smit,M,100,0,41,41
Jolisa,F,100,719,0,719
Daevon,M,100,0,857,857
